ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss
 11.2 ," Hrithik Shokeen to Powell, wide, that's way outside off stump ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 11.1 ," Hrithik Shokeen to Pant, 1 run, short and outside off stump, Pant cuts to deep point ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 10.6 ," Markande to Pant, 1 run, googly outside off stump, Pant punches to long-off ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 10.5 ," Markande to Pant, FOUR, pulled away over mid-wicket. Still no boundary as long-on cuts it off. Oh no, he's fumbled this right through his legs. Tilak the man. Successive misfields, is this the luck DC needed to change their fortunes? Was a short delivery that Pant rocked back to play and he managed to time it well ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 10.4 ," Markande to Pant, 2 runs, slapped off the back foot oh the man at extra-cover dived and fumbled. Was in the air for a while, lets it go through. Sams dives and manages to stop the ball at deep cover ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 10.3 ," Markande to Powell, 1 run, massive turn on this googly, Powell does well to flick off the back foot to deep mid-wicket ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 10.2 ," Markande to Powell, no run, oh edged but short of Ro at slip. Turning away outside off stump, Powell defends with soft hands, escapes ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 10.1 ," Markande to Pant, 1 run, googly, Pant cuts to deep point ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 9.6 ," Hrithik Shokeen to Powell, no run, goes back and defends this turning back to mid-wicket ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 9.5 ," Hrithik Shokeen to Pant, 1 run, turning away, pushed to sweeper cover ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 9.4 ," Hrithik Shokeen to Powell, 1 run, knocked to deep mid-wicket ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 9.3 ," Hrithik Shokeen to Powell, no run, good review and great escape for Powell. Lovely flighted delivery, turns back in so well, Powell beaten on the sweep, the ball sneaks under the bat and hit him on the hip. Impact marginally in line and just clipping top of middle and leg says ball tracker. Tough for Powell. The previous ball jumped on him, this one missed the under edge ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 9.2 ," Hrithik Shokeen to Powell, no run, oh look at that turn and bounce. It's like a Test match pitch. Powell luckily wears it high on the defence ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 9.1 ," Hrithik Shokeen to Pant, 1 run, steps out and flicks this flighted delivery to mid-wicket. Think of two and decide against it ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 8.6 ," Markande to Powell, 2 runs, oh edged but escapes the slip fielder. Powell looks to defend off the back foot, rushed on the defence. Thick edge rolls to third man ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 8.5 ," Markande to Powell, no run, flighted delivery on the off stump, Powell leans forward and defends ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 8.4 ,"Markande to Sarfaraz Khan, out Caught by Ishan Kishan!! Loose shot from Sarfaraz Khan and he nicks off. Given. But he discusses the review with Pant. No review and there seems to be a clear deviation. Sarfaraz Khan was looking good. They just needed a partnership to have wickets in hand for a late burst. Lazy cricket costing DC. Spinning away outside off stump, did turn a fair bit, Sarfaraz tried to run it down to third man but edges and Ishan makes no mistake. Markande is pumped for the first wicket of his season. Sarfaraz Khan c Ishan Kishan b Markande 10(7) [6s-1]",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 8.3 ," Markande to Pant, 1 run, lovely googly that tests Pant's patience, calmly guided towards point off the back foot ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 8.2 ," Markande to Pant, no run, knocked to mid-wicket ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 8.1 ," Markande to Sarfaraz Khan, 1 run, oh Sarfaraz goes for a slog-sweep and mistimes, luckily clears mid-wicket. Came off the toe end of the bat ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 7.6 ," Meredith to Pant, FOUR, agricultural hack but he could afford to do that. Credit to him that he middled this short of length delivery. Played so late and guided it very fine. No chance for third man ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 7.5 ," Meredith to Pant, no run, missing the flick and wearing this full delivery on the pad. Bit of an inside edge onto pad and luckily this doesn't lob to short mid-wicket ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 7.4 ," Meredith to Pant, no run, ah full face of the bat and a defensive push to mid-on from Pant. Good to see from a DC point of view ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 7.3 ," Meredith to Sarfaraz Khan, 1 run, nicely guided away to third man using the pace on this short of length from Meredith ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 7.2 ," Meredith to Pant, 1 run, fullish and outside off stump, Pant guides it to deep point ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 7.1 ," Meredith to Sarfaraz Khan, 1 run, good length delivery down leg, Sarfaraz glances to fine leg ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 6.6 ," Markande to Pant, no run, oh knocked to mid-wicket and mix-up. Pant trying to steal a non-existent run. Luckily had enough time to get back. Good delivery from Markande. Another spinner troubling Pant with a quicker delivery. Clearly late on the shot ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 6.5 ," Markande to Pant, 2 runs, back foot guide with the turn as Markande bowls a googly, Bumrah chases from short third, but his mate from deep point cuts it off ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 6.4 ," Markande to Sarfaraz Khan, 1 run, shortish delivery on the stumps, Sarfaraz sweeps to deep square leg ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 6.3 ," Markande to Pant, 1 run, shortish and on the stumps, Pant pulls it to mid-wicket ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 6.2 ," Markande to Pant, no run, slow and short, Pant pushes it to the left of cover, fielder attacks the ball to deny the run ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
 6.1 ," Markande to Pant, no run, very full delivery, Pant drives it back to the bowler ",DC Inns,69t,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Tilak Varma, Tim David, Ramandeep Singh, Daniel Sams, Hrithik Shokeen, Jasprit Bumrah, Riley Meredith, Mayank Markande","Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Sarfaraz Khan, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Wankhede Stadium,Mumbai","May 21,2022",Out come the players. MI in a huddle and Prithvi is out partnering with Warner. DC have their main openers back. Bit of a long chat in that MI huddle. They do want to end on a high and they have won the toss too.
