ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match
10.3," Jadeja to Jitesh Sharma, 1 run, fullish delivery, Jitesh drives to long-off for his first IPL runs ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
10.2," Jadeja to Livingstone, 1 run, cuts this away to deep cover ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
10.1," Jadeja to Livingstone, FOUR, short and wide of off stump, Livingstone slaps hard, there is deep cover but that was hit too hard ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
9.6," Dwayne Bravo to Dhawan, out Caught by Jadeja!! There is the experience of Dwayne Bravo for you. He bowls these floaty full balls to invite the batter for a big hit, but he knows he's set a trap and batters keep falling prey. Wide slower delivery outside off stump, Dhawan toe-ends the lofted drive, Jadeja runs to his right and takes an easy catch. In the context of the game this is a massive wicket because Dhawan can anchor the innings all the way for others to throw their willows around him. Dhawan c Jadeja b Dwayne Bravo 33(24) [4s-4 6s-1] ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
9.5," Dwayne Bravo to Livingstone, 1 run, low full toss, Livingstone flicks this along the ground through backward square leg ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
9.4," Dwayne Bravo to Livingstone, no run, oh almost bowled. Dipping slower ball yorker almost takes out the base of off stump, Livingstone swings early and misses ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
9.3," Dwayne Bravo to Livingstone, SIX, top edgeee and all the way for six over fine leg. Livingstone gets his maiden IPL fifty. Slower delivery on the stumps, Livingstone looks to slog with one hand, was actually deceived by the slower delivery but cruelly for the bowler six runs goes against his name despite forcing an edge. The PBKS dubout stands applauds this excellent innings from Livingstone ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
9.2," Dwayne Bravo to Dhawan, 1 run, very full delivery outside off stump, Dhawan drives nicely along the ground to cover ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
9.1," Dwayne Bravo to Dhawan, FOUR, lovely shot! Use of the feet and he drives this full delivery wide of mid-off. Nothing fancy, just knowing the field and placing the ball. This is what smart batsmanship is all about. Livingstone has slowed down. Dhawan who was calm has now stepped up to ease pressure ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
9.1," Dwayne Bravo to Dhawan, wide, way outside off stump ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
8.6," Jadeja to Dhawan, 1 run, shortish delivery, Dhawan pulls it to deep square leg ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
8.5," Jadeja to Dhawan, FOUR, smart from Dhawan. Took strike because it is easier for him to face Jadeja. Moves across and paddle-scoops it towards fine leg ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
8.4," Jadeja to Livingstone, 1 run, dug out to cover and he calls for a quick single ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
8.4," Jadeja to Livingstone, wide, lets it go as it's too wide ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
8.3," Jadeja to Livingstone, no run, very full delivery, Livingstone drills it towards extra-cover ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
8.2," Jadeja to Livingstone, no run, flatter delivery outside off stump, Livingstone tries to cut and misses ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
8.1," Jadeja to Livingstone, no run, mistimes the hit towards mid-off ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
7.6," Pretorius to Livingstone, 1 run, sensible from Livingstone that he on-drove this full delivery to long-on ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
7.5," Pretorius to Dhawan, 1 run, low full toss, Dhawan steps out and slaps it to long-off ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
7.5," Pretorius to Dhawan, wide, way outside off stump ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
7.4," Pretorius to Dhawan, 2 runs, slog-swept over wide long-on. Bravo cuts it off on the boundary, but he is too close to the boundary and someone manages to not touch the rope ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
7.3," Pretorius to Livingstone, 1 run, yorker, Livingstone digs it out to cover point ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
7.2,"Pretorius to Livingstone, no run, what a massive steal of a wicket this would have been. Firstly this was a freebie down leg, Livingstone was looking to glance it fine but it got an edge. Dhoni dived to his left and caught it with the edge of his fingers. He did not drop the ball but because the ball got stuck on the edge of his gloves, he couldn't close the hands and when he finished the dive the ball touched the ground",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
7.1," Pretorius to Dhawan, leg byes, 1 run, moves across and tries to sweep, the ball hits the pad and rolls to short cover, Livingstone calls for a quick single ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
6.6," Jadeja to Livingstone, no run, advances and mistimes the slap towards cover ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
6.5," Jadeja to Livingstone, no run, dropped. Ambati Rayudu, what have a you done. Simple chance, or so it looks like, but it has popped out. This is the advantage of swinging hard as a batter. So Livingstone stepped out and got a thick outside edge, but he got so much revs on the ball that it hit Rayudu's hands and jumped to his left when he was running right. Bit like Table Tennis when you try to return the serve ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
6.4," Jadeja to Dhawan, 1 run, Dhawan shuffles to put jadeja off. It's a flat ball, nudged to leg for a single ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
6.3," Jadeja to Dhawan, 2 runs, steps out flicks aerial despite not getting to the pitch of the ball, played over square leg ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
6.2," Jadeja to Livingstone, 1 run, shortish delivery outside off stump, Livingstone goes back and punches to sweeper cover ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
6.1," Jadeja to Livingstone, SIX, it's a mishit, but he has swung so hard at this that it has cleared the long-off boundary quite comfortably. Jadeja comes on to counter Livingstone by spinning the ball away, but Livingstone counterattacks him ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
5.6," Dwayne Bravo to Dhawan, FOUR, poor ball, slower delivery down leg with fine leg in. Dhawan flicks and beats the man at 45 ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
5.5," Dwayne Bravo to Dhawan, no run, low full toss, Dhawan steps out and flicks to mid-on. Sees Jadeja at mid-on and slams the brakes. Jadeja fires a let me see how you take a run kind a muscular throw to threaten Livingstone back into the crease ",PBKS Inns,11t,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Moeen Ali, Ambati Rayudu, Ravindra Jadeja(c), MS Dhoni(w), Shivam Dube, Dwayne Bravo, Chris Jordan, Dwaine Pretorius, Mukesh Choudhary","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Shahrukh Khan, Jitesh Sharma(w), Odean Smith, Arshdeep Singh, Kagiso Rabada, Rahul Chahar, Vaibhav Arora",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 03,2022",Chennai Super Kings have won the toss and have opted to field,Punjab Kings won by 54 runs,Liam Livingstone
